epoch,train_epoch_time(min),train_lr,train_loss,train_loss_aux,eval_loss,eval_top1,eval_top5,eval_loss_ema,eval_top1_ema,eval_top5_ema
0,47.7,1e-06,2.8936435182889304,3.605558673540751,0.8027946520328522,82.71200014648437,96.28600018310547,0.797982595872879,82.7219994140625,96.30600034179687
1,48.7,0.00018295833333333334,2.981301178534826,3.6153185268243155,0.873672890996933,80.6619997314453,95.68800032958984,0.8036580043792725,82.5839998413086,96.26600098876953
2,47.7,0.0003649166666666667,3.2446176409721375,3.840323348840078,1.0150252014636993,78.05400018310547,94.538,0.8197763065814971,81.98000007324218,96.02800053710938
3,47.7,0.0005463452999124642,3.387105862299601,3.918056050936381,1.074636537885666,75.87799963989258,93.57400092773437,0.8702020441055298,81.08399975585938,95.84400108642578
4,47.9,0.0005459335519047889,3.510421713193258,4.04233052333196,1.133977416229248,75.61599943847656,93.40800095214844,0.8909928424835205,80.44799979248047,95.51400041503906
5,48.5,0.0005454044712879209,3.423075626293818,3.9169549147288003,1.0844664001941682,75.92000013427734,93.4880001953125,0.8970559584617614,80.08199970703124,95.38800092773438
6,48.4,0.0005447582901341052,3.4013630151748657,3.922496219476064,1.0811406825065613,75.82999938354492,93.47600014648438,0.90228960313797,79.95399970703124,95.30200095214843
7,47.9,0.0005439952918797523,3.5385830104351044,4.041472832361857,1.08510354719162,75.7160001525879,93.29400052490234,0.9017499297618866,79.8459994140625,95.26200109863281
8,48.0,0.0005431158112011137,3.4739507933457694,3.9629252751668296,1.041212194442749,76.11999987792969,93.62200031738281,0.9054252405166626,79.85999996337891,95.19600103759765
9,47.8,0.0005421202338674824,3.467367251714071,3.9337042768796286,1.0576044952869414,75.84799967041016,93.44599997558593,0.9059138298988342,79.81999973144531,95.22199969482422
10,48.2,0.000541008996571981,3.3969048957029977,3.8678842087586722,1.1033966906547545,76.1260001159668,93.57400059814454,0.9075757050037384,79.69200064697266,95.15000034179687
11,48.1,0.000539782586740014,3.4566002190113068,3.9164674977461496,1.0574211388111114,75.75599998168946,93.33400020751954,0.9050267916679382,79.73000108642579,95.194001171875
12,47.9,0.0005384415423154669,3.506963014602661,3.9591085016727448,1.0993028701782226,75.86599996948242,93.37000007324218,0.908788533782959,79.68399953613282,95.11000063476563
13,48.7,0.0005369864515247465,3.4805903931458793,3.925035963455836,1.0414576872825623,76.18199996948242,93.4940002319336,0.9055233707904816,79.75800009765625,95.07200108642579
14,47.9,0.0005354179526187643,3.3733814557393393,3.8255582451820374,1.0071280994415284,76.03400003051757,93.50999971923828,0.9045840400218964,79.7420005859375,95.06599978027344
15,48.3,0.0005337367335929803,3.4474626183509827,3.8829376796881356,1.0951016861915588,76.43199998168946,93.75400006103516,0.9066196728229523,79.82000010986329,95.07200021972656
16,48.4,0.0005319435318856239,3.434209555387497,3.878528436024984,1.053591811466217,76.29200006103515,93.54400034179687,0.9047827893733978,79.74199949951172,95.17600043945312
